time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0850740828605,0.171304197463,12.0772701257,0.048915190107,0.0661209041394,0.0,-0.307965424859,0.402344617178,2.96413626693,0.0590780151677,0.110671021726,0.0,441.1644686808534,444.53404067863534,441.1537617172644,442.272781395549
1.3800000000000008,-0.104876875763,0.196415005112,12.2570712016,0.0521304135533,0.0726317943155,0.0,-0.352753515102,0.434999115217,3.02898594019,0.0393750265742,0.103814725628,0.0,435.63292532227626,435.069851466163,435.5664346151826,433.91740322069734
1.4400000000000008,-0.127603263639,0.223619924513,12.4422100105,0.0546982671955,0.0799625642581,0.0,-0.405489750117,0.472065794325,3.14191503721,0.0488868613028,0.144850285224,0.0,448.3381194819441,451.6722214696711,451.16695783666444,451.9352553965525
1.5000000000000009,-0.153535673072,0.253022265881,12.6326333876,0.0578145223557,0.0886662275165,0.0,-0.459749741579,0.508287093053,3.20524398393,0.0574288792195,0.145478796992,0.0,436.4981453653002,436.5706843830624,435.04934092812226,435.7657874298394
1.560000000000001,-0.182821929472,0.284612227344,12.8260378686,0.0611983846892,0.0971971201646,0.0,-0.517249487534,0.545012611673,3.24134902495,0.0542521337347,0.134611376015,0.0,428.46867125435034,427.56335158009676,427.65338851036927,427.3850078384572
1.620000000000001,-0.215801760187,0.31852003182,13.0224483381,0.064409580192,0.105355718555,0.0,-0.582845271021,0.585538014175,3.3053500418,0.0520143518454,0.13857339405,0.0,436.8829580936682,437.2306052427571,437.6785297359449,437.49417619100683
1.680000000000001,-0.252788959039,0.354865445661,13.221841911,0.067409817135,0.113847034502,0.0,-0.650828181543,0.626239942325,3.34085661313,0.0456467617676,0.146842710945,0.0,427.98113266193684,428.70381454318203,429.4704455996308,428.9316599845337
1.740000000000001,-0.294001885614,0.393697017057,13.4232167391,0.0699773817355,0.122653055255,0.0,-0.723734058811,0.668369021871,3.37139124205,0.0363692198162,0.146615369897,0.0,427.28934470940123,427.29108987873997,428.49408788322233,427.7057032245479
1.8000000000000012,-0.340052053759,0.435268005054,13.6287802515,0.0726039043131,0.131587230751,0.0,-0.812146725874,0.717540892257,3.48020784229,0.0555258794833,0.153120092367,0.0,452.4827110848896,453.02641826299345,453.08079547607093,454.61939061681375
1.8600000000000012,-0.391055184619,0.479549641154,13.8368140801,0.0755623091492,0.140835755716,0.0,-0.888737566467,0.758767486105,3.45415274666,0.0324276089735,0.156109050129,0.0,409.9893917175909,410.27948907032527,411.5973333759924,409.54951966138316
1.9200000000000013,-0.447323749189,0.526617724057,14.0468123464,0.0774767064313,0.150404839915,0.0,-0.987794510515,0.810317695293,3.545281609,0.0308439477794,0.165493852377,0.0,448.6016393324393,449.38685853384897,449.4000695741804,449.27203655928156
1.9800000000000013,-0.510149948711,0.577025816428,14.2649427176,0.0804154055041,0.160100897548,0.0,-1.10743908359,0.8701660901,3.72486393188,0.0714789548315,0.152397606531,0.0,478.0612073050506,477.0849800728296,475.4975258260632,478.60158358017117
2.0400000000000014,-0.579678601941,0.630749418576,14.4895372831,0.0848610139012,0.16908292203,0.0,-1.21100128603,0.920989084393,3.76123258355,0.0788650889521,0.143679909567,0.0,435.3823367040235,434.67384710193505,433.76459279528046,434.3888790737723
